"PROVINCIE","BEVOEGD GEZAG NUMMER","BRIN NUMMER","INSTELLINGSNAAM","STRAATNAAM","HUISNUMMER-TOEVOEGING","POSTCODE","PLAATSNAAM","GEMEENTENUMMER","GEMEENTENAAM","DENOMINATIE","TELEFOONNUMMER","INTERNETADRES","ONDERWIJSSTRUCTUUR","STRAATNAAM CORRESPONDENTIEADRES","HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES","POSTCODE CORRESPONDENTIEADRES","PLAATSNAAM CORRESPONDENTIEADRES","NODAAL GEBIED CODE","NODAAL GEBIED NAAM","RPA-GEBIED CODE","RPA-GEBIED NAAM","WGR-GEBIED CODE","WGR-GEBIED NAAM","COROPGEBIED CODE","COROPGEBIED NAAM","ONDERWIJSGEBIED CODE","ONDERWIJSGEBIED NAAM","RMC-REGIO CODE","RMC-REGIO NAAM"
"Noord-Holland","41883","25DA","Atlas College voor Lyceum Havo Mavo Vbo Lwoo","Bontekoestraat","3","1623LL","HOORN NH","0405","HOORN","Openbaar","0229206020","www.atlascollege.nl","VBO/MAVO/HAVO/VWO","Dampten","14","1624NR","HOORN NH","40","Hoorn","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","42530","19XY","Amstelveen College Opb Ssm voor Gymnasium Havo en Mavo","Sportlaan","27","1185TB","AMSTELVEEN","0362","AMSTELVEEN","Openbaar","0203039999","www.amstelveencollege.nl","MAVO/HAVO/VWO","Sportlaan","27","1185TB","AMSTELVEEN","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42595","03AQ","Open Sgm Bylmer Vath Havo Mavo Lhno Lto Leao","Gulden Kruis","5","1103BE","AMSTERDAM","0363","AMSTERDAM","Openbaar","0206909050","www.openschoolgemeenschapbijlmer.nl","VBO/MAVO/HAVO/VWO","Gulden Kruis","5","1103BE","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","02VQ","Blaise Pascal College  voor Vwo Havo Mavo Vbo Lwoo","Pascalstraat","4","1503DA","ZAANDAM","0479","ZAANSTAD","Interconfessioneel","0207059600","www.zaam.nl","VBO/MAVO/HAVO/VWO","Postbus","12426","1100AK","AMSTERDAM","41","Zaanstad","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","22","Zaanstreek","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","14RF","Scholengemeenschap ZAAM Oost voor Vwo  Havo Mavo Vbo Lwoo","Nobelweg","6","1097AR","AMSTERDAM","0363","AMSTERDAM","Samenwerking PC, RK","0207059600","www.zaam.nl","VBO/MAVO/HAVO/VWO","Postbus","12426","1100AK","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","17HB","Scholengemeenschap ZAAM West voor Vwo Havo Mavo Vbo Lwoo","Jacob Geelstraat","38","1065VT","AMSTERDAM","0363","AMSTERDAM","Samenwerking PC, RK","0207059600","www.zaam.nl","VBO/MAVO/HAVO/VWO","Postbus","12426","1100AK","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","17VF","Scholengemeenschap ZAAM Noord voor Vwo Havo Mavo Vbo Lwoo","Rode Kruisstraat","83","1025KM","AMSTERDAM","0363","AMSTERDAM","Samenwerking PC, RK","0207059600","www.zaam.nl","VBO/MAVO/HAVO/VWO","Postbus","12426","1100AK","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","21ET","Scholengemeenschap ZAAM zuid voor Vwo Havo Mavo Vbo Lwoo","Gerrit van der Veenstr","99","1077DT","AMSTERDAM","0363","AMSTERDAM","Samenwerking PC, RK","0207059600","www.zaam.nl","VBO/MAVO/HAVO/VWO","Postbus","12426","1100AK","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42621","26JZ","De Faam voor Praktijkonderwijs","Blooksven","21","1504AN","ZAANDAM","0479","ZAANSTAD","Samenwerking PC, RK","0207059600","www.zaam.nl","PRO","Postbus","12426","1100AK","AMSTERDAM","41","Zaanstad","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","22","Zaanstreek","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42635","07FO","Praktijkschool Westfriesland locatie Hoorn","Gording","124","1628JG","HOORN NH","0405","HOORN","Algemeen bijzonder","0229219487","www.praktijkschoolwf.nl","PRO","Postbus","3057","1620GB","HOORN NH","40","Hoorn","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","42635","27PM","Praktijkschool West-Friesland locatie Stede Broec","Annie M.G. Schmidtweg","1","1613MA","GROOTEBROEK","0532","STEDE BROEC","Algemeen bijzonder","0228510350","www.praktijkschoolwf.nl","PRO","Postbus","3057","1620GB","HOORN NH","39","Enkhuizen","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","42716","31BL","De Amsterdamse Mavo & Havo","Linnaeushof","48","1098KM","AMSTERDAM","0363","AMSTERDAM","Humanistisch","0616293215","www.deamsterdamsemavo.nl","MAVO","Linnaeushof","48","1098KM","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42749","31FG","Tjalling Koopmans College Amsterdam voor havo en vwo","Meeuwenlaan","136","1022AM","AMSTERDAM","0363","AMSTERDAM","RK,PC,GV,RE,EV,AN,HI,I,J,AB,HU","","www.svpo.nl","HAVO/VWO","Postbus","36026","1020MA","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42752","31GM","Cornelius Haga Lyceum, Islamitische Scholengemeenschap voor mavo havo en vwo","Naritaweg","30","1043BZ","AMSTERDAM","0363","AMSTERDAM","Islamitisch","0203053828","corneliushagalyceum.nl","MAVO/HAVO/VWO","Jacob Schorerlaan","50","2525ZA","'S-GRAVENHAGE","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","42771","16KP","Openbare Scholengemeensschap Texel voor Ath Havo Mavo Vbo Lwoo","Haffelderweg","40","1791AS","DEN BURG","0448","TEXEL","Openbaar","0222312121","www.dehogeberg.nl","VBO/MAVO/HAVO/VWO","Postbus","153","1790AD","DEN BURG","37","Den Helder","19","Noord-Holland-Noord","23","Kop van Noord-Holland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","23","Kop van Noord-Holland"
"Noord-Holland","42780","31KZ","SVPO Hoorn-Ida Gerhardt Academie","Blauwe Berg","5","1625NT","HOORN NH","0405","HOORN","RK,PC,GV,RE,EV,AN,HI,I,J,AB,HU","0203318382","www.svpo.nl","MAVO/HAVO/VWO","Postbus","36026","1020MA","AMSTERDAM","40","Hoorn","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","46632","02GN","SGM Kennemer Lyc Bz Sch Alg Grondsl v Vwo Havo","Adriaan Stoopplein","7","2051KA","OVERVEEN","0377","BLOEMENDAAL","Algemeen bijzonder","0235221060","www.kennemerlyceum.nl","HAVO/VWO","Postbus","8","2050AA","OVERVEEN","43","Haarlem","20","Zuidelijk Noord-Holland","25","West-Kennemerland","21","Agglomeratie Haarlem","15","Zuid-Noord-Holland","25","Zuid-Kennemerland en IJmond"
"Noord-Holland","49558","00WD","Scholengemeenschap Panta Rhei voor vmbo/mavo en Lwoo","Pandora","1","1183KK","AMSTELVEEN","0362","AMSTELVEEN","Algemeen bijzonder","0205032121","www.sgpantarhei.nl","VBO/MAVO","Postbus","590","1180AN","AMSTELVEEN","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","49778","18CV","Martinus College Christelijke Scholengemeenschap voor LYC HAVO MAVO VBO LWOO","De Aanloop","6","1613KW","GROOTEBROEK","0532","STEDE BROEC","Samenwerking PC, RK","0228510300","www.martinuscollege.nl","VBO/MAVO/HAVO/VWO","De Aanloop","4","1613KW","GROOTEBROEK","39","Enkhuizen","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","67107","02PA","Stichting Media Amsterdam","Contactweg","36","1014AN","AMSTERDAM","0363","AMSTERDAM","Algemeen bijzonder","0208509500","www.ma-web.nl","VBO/MBO","Postbus","67003","1060JA","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","71436","02QX","Petrus Canisius College Scholengemeenschap voor VWO HAVO VMBO","Blekerskade","11","1814CG","ALKMAAR","0361","ALKMAAR","Rooms-Katholiek","0725353540","www.pcc.nu","VBO/MAVO/HAVO/VWO","Postbus","1118","1810KC","ALKMAAR","38","Alkmaar","19","Noord-Holland-Noord","24","Noord-Kennemerland","19","Alkmaar en omgeving","14","Noord-Noord-Holland","24","Alkmaar"
"Noord-Holland","71553","02QZ","Keizer Karel College Vwo Havo","Elegast","5","1185AA","AMSTELVEEN","0362","AMSTELVEEN","Rooms-Katholiek","0206415700","www.keizerkarelcollege.nl/","HAVO/VWO","Elegast","5","1185AA","AMSTELVEEN","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","71553","14VG","Alkwin Kollege Rooms Katholieke Scholengemeenschap voor Vwo en Havo","Weegbree","55","1422MT","UITHOORN","0451","UITHOORN","Rooms-Katholiek","0297566903","www.alkwin.nl","HAVO/VWO","Postbus","112","1420AC","UITHOORN","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","72853","20GS","Don Bosco College Atheneum Havo Vmbo Lwoo","Heideweg","2","1132DB","VOLENDAM","0385","EDAM-VOLENDAM","Rooms-Katholiek","0299399299","www.donboscocollege.com","VBO/MAVO/HAVO/VWO","Postbus","23","1130AA","VOLENDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","73646","02SB","Sancta Maria Lyceum voor Havo, Atheneum en Gymnasium","Van Limburg Stirumstraat","4","2012MN","HAARLEM","0392","HAARLEM","Rooms-Katholiek","0235316040","www.sanctamaria.nl","HAVO/VWO","Postbus","3","2100AA","HEEMSTEDE","43","Haarlem","20","Zuidelijk Noord-Holland","25","West-Kennemerland","21","Agglomeratie Haarlem","15","Zuid-Noord-Holland","25","Zuid-Kennemerland en IJmond"
"Noord-Holland","73841","00XA","Trinitas College RK scholengemeenschap voor ATHENEUM, HAVO, MAVO, VBO, LWOO","Beukenlaan","1","1701DA","HEERHUGOWAARD","0398","HEERHUGOWAARD","Rooms-Katholiek","0725710144","www.trinitascollege.nl","VBO/MAVO/HAVO/VWO","Postbus","73","1700AB","HEERHUGOWAARD","38","Alkmaar","19","Noord-Holland-Noord","24","Noord-Kennemerland","19","Alkmaar en omgeving","14","Noord-Noord-Holland","24","Alkmaar"
"Noord-Holland","74374","02ME","Tabor College voor Vwo Havo Mavo Vmbo Lwoo","Berkhouterweg","5","1624NS","HOORN NH","0405","HOORN","Rooms-Katholiek","0229283555","www.dampte.nl","VBO/MAVO/HAVO/VWO","Postbus","34","1620AA","HOORN NH","40","Hoorn","19","Noord-Holland-Noord","22","Westfriesland","18","Kop van Noord-Holland","14","Noord-Noord-Holland","22","West-Friesland"
"Noord-Holland","76415","02TD","Jan Arentsz Christelijke Scholengemeenschap voor Lyceum Havo Mavo Vbo","Mandenmakerstraat","11","1825BB","ALKMAAR","0361","ALKMAAR","Protestants-Christelijk","0725187676","www.ja.nl","VBO/MAVO/HAVO/VWO","Postbus","8003","1802KA","ALKMAAR","38","Alkmaar","19","Noord-Holland-Noord","24","Noord-Kennemerland","19","Alkmaar en omgeving","14","Noord-Noord-Holland","24","Alkmaar"
"Noord-Holland","77690","01KD","Kolom Praktijkcollege De Schakel","Sterrenpad","2","2023BV","HAARLEM","0392","HAARLEM","Protestants-Christelijk","0652131719","www.deschakelhaarlem.nl","PRO","Sterrenpad","2","2023BV","HAARLEM","43","Haarlem","20","Zuidelijk Noord-Holland","25","West-Kennemerland","21","Agglomeratie Haarlem","15","Zuid-Noord-Holland","25","Zuid-Kennemerland en IJmond"
"Noord-Holland","77690","09PY","Kolom Praktijkcollege De Atlant","Teilingen","4","1082JS","AMSTERDAM","0363","AMSTERDAM","Algemeen bijzonder","0206447290","www.deatlant.nl","PRO","Teilingen","4","1082JS","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","77690","10JY","Kolom Praktijkcollege Het Plein","Jan de Louterpad","5","1063ME","AMSTERDAM","0363","AMSTERDAM","Algemeen bijzonder","0204801048","","PRO","Jan de Louterpad","5","1063ME","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","77690","26HP","Kolom Praktijkcollege Noord","Oostzanerdijk","139","1035EX","AMSTERDAM","0363","AMSTERDAM","Algemeen bijzonder","0206301199","www.kpcn.nl","PRO","Oostzanerdijk","139","1035EX","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","77690","27VH","Kolom Praktijkcollege De Dreef","Alexander Dumaslaan","7","1102WD","AMSTERDAM","0363","AMSTERDAM","Algemeen bijzonder","0205195070","www.dedreef.net","PRO","Alexander Dumaslaan","7","1102WD","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","78001","02TZ","Rooms Katholieke Scholengemeenschap St Michaelcollege voor Atheneum en Havo","Leeghwaterweg","7","1509BS","ZAANDAM","0479","ZAANSTAD","Rooms-Katholiek","0756127474","www.stmichaelcollege.nl","HAVO/VWO","Leeghwaterweg","7","1509BS","ZAANDAM","41","Zaanstad","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","22","Zaanstreek","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","78157","02UC","Atheneum College Hageveld","Hageveld","15","2102LM","HEEMSTEDE","0397","HEEMSTEDE","Rooms-Katholiek","0235100100","www.hageveld.nl","VWO","Hageveld","15","2102LM","HEEMSTEDE","43","Haarlem","20","Zuidelijk Noord-Holland","25","West-Kennemerland","21","Agglomeratie Haarlem","15","Zuid-Noord-Holland","25","Zuid-Kennemerland en IJmond"
"Noord-Holland","78457","23GF","Stichting Joodse Kindergemeenschap Cheider MAVO HAVO VWO","Zeelandstraat","11","1082BV","AMSTERDAM","0363","AMSTERDAM","Joods orthodox","0206465564","","MAVO/HAVO/VWO","Postbus","7828","1008AA","AMSTERDAM","44","Amsterdam","20","Zuidelijk Noord-Holland","21","Agglomeratie Amsterdam","23","Groot-Amsterdam","15","Zuid-Noord-Holland","21","Agglomeratie Amsterdam"
"Noord-Holland","85425","07FH","Mendel College Interconfessionele Scholengemeenschap Voor Mavo Havo Vwo","Pim Mulierlaan","4-6","2024BT","HAARLEM","0392","HAARLEM","Samenwerking PC, RK","0235258421","www.mendelcollege.nl/","MAVO/HAVO/VWO","Pim Mulierlaan","4-6","2024BT","HAARLEM","43","Haarlem","20","Zuidelijk Noord-Holland","25","West-Kennemerland","21","Agglomeratie Haarlem","15","Zuid-Noord-Holland","25","Zuid-Kennemerland en IJmond"
"Overijssel","12975","01XN","Almere College, Ontmoetingsschool voor PRO LWOO VMBO HAVO VWO","Marinus Postlaan","1","8264PB","KAMPEN","0166","KAMPEN","Openbaar","0383370600","www.almerecollege.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","1","8260AA","KAMPEN","18","Zwolle","06","IJssel en Vecht","10","IJssel-Vecht","10","Noord-Overijssel","05","Zwolle-Meppel en omstreken","10","IJssel-Vecht"
"Overijssel","13365","19FF","De Waerdenborch Scholengemeenschap voor Atheneum Havo Mavo Vbo","Haarstraat","14","7451CZ","HOLTEN","1742","RIJSSEN-HOLTEN","Openbaar","0548378383","www.waerdenborch.nl","VBO/MAVO/HAVO/VWO","Postbus","49","7450AA","HOLTEN","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","29850","03KZ","PrO Hardenberg school voorChristelijk Praktijkonderwijs","Verlengde Korte Steeg","18","7772RZ","HARDENBERG","0160","HARDENBERG","Protestants-Christelijk","0523267700","www.prohardenberg.nl","PRO","Verlengde Korte Steeg","18","7772RZ","HARDENBERG","19","Hardenberg/Gramsbergen","06","IJssel en Vecht","10","IJssel-Vecht","10","Noord-Overijssel","04","Assen-Hoogeveen-Emmen","10","IJssel-Vecht"
"Overijssel","31157","23VL","Scholengemeenschap Pieter Zandt voor Vwo Havo Vmbo Pro","Kamperstraatweg","1-A","8265PA","KAMPEN","0166","KAMPEN","Reformatorisch","0388700800","","VBO/MAVO/HAVO/VWO/PRO","Postbus","296","8260AG","KAMPEN","18","Zwolle","06","IJssel en Vecht","10","IJssel-Vecht","10","Noord-Overijssel","05","Zwolle-Meppel en omstreken","10","IJssel-Vecht"
"Overijssel","35647","01VJ","Etty Hillesum Lyceum voor Gymnasium Atheneum Havo Vmbo Pro","Lebuinuslaan","1","7415DM","DEVENTER","0150","DEVENTER","Algemeen bijzonder","0570504700","www.ettyhillesumlyceum.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","199","7400AD","DEVENTER","20","Deventer","09","Stedendriehoek","11","Stedendriehoek","11","Zuidwest-Overijssel","07","Apeldoorn en midden-IJsselgebied","11","Stedendriehoek"
"Overijssel","35647","02EK","Pius X College Scholengemeenschap voor Lyceum Havo Mavo Vbo Lwoo","Cesar Franckstraat","4","7604JG","ALMELO","0141","ALMELO","Rooms-Katholiek","0546540808","www.piusx.nl","VBO/MAVO/HAVO/VWO","Cesar Franckstraat","4","7604JG","ALMELO","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","35647","04OY","Carmel College Salland Katholieke Scholengemeenschap","Zwolsestraat","57","8101AB","RAALTE","0177","RAALTE","Rooms-Katholiek","0572348501","www.carmelcollegesalland.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","87","8100AB","RAALTE","20","Deventer","06","IJssel en Vecht","10","IJssel-Vecht","11","Zuidwest-Overijssel","07","Apeldoorn en midden-IJsselgebied","10","IJssel-Vecht"
"Overijssel","35647","05AV","Twents Carmel College voor Gymnasium, Atheneum, Havo, Vmbo met Lwoo, Pro","Potskampstraat","2","7573CC","OLDENZAAL","0173","OLDENZAAL","Rooms-Katholiek","0541572372","www.twentscarmelcollege.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","220","7570AE","OLDENZAAL","22","Enschede","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","35647","16VI","R.K. Scholengemeenschap  Canisius voor vmbo havo vwo","Slot","31","7608ND","ALMELO","0141","ALMELO","Rooms-Katholiek","0546488488","www.canisius.nl","VBO/MAVO/HAVO/VWO","Postbus","453","7600AL","ALMELO","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","35647","17VN","Bonhoeffer College voor Gymnasium, Atheneum, Havo, VMBO, LWOO en PrO","Vlierstraat","77","7544GG","ENSCHEDE","0153","ENSCHEDE","Samenwerking PC, RK","0537512000","www.bc-enschede.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","3081","7500DB","ENSCHEDE","22","Enschede","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","35647","19HG","Scholengroep Carmel Hengelo voor GYM ATH HAVO MAVO VBO","Woolderesweg","130","7555LC","HENGELO OV","0164","HENGELO","Samenwerking PC, RK","0742555333","www.carmelhengelo.nl","VBO/MAVO/HAVO/VWO","Postbus","898","7550AW","HENGELO OV","22","Enschede","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","40310","05FB","Het Assink lyceum voor Lyceum Havo Mavo Vbo Lwoo","Bouwmeester","10","7481LP","HAAKSBERGEN","0158","HAAKSBERGEN","Rooms-Katholiek","0535730707","www.hetassink.nl","VBO/MAVO/HAVO/VWO","Postbus","157","7480AD","HAAKSBERGEN","22","Enschede","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","40348","02DO","Protestants Scholengemeenschap Het Noordik voor Lyceum Havo Mavo Vbo Lwoo","Noordikslaan","68","7602CG","ALMELO","0141","ALMELO","Protestants-Christelijk","0546484848","www.noordik.nl","VBO/MAVO/HAVO/VWO","Postbus","541","7600AM","ALMELO","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","40596","02XJ","Reggesteyn Christelijke Scholengemeenschap voor Pro-Vmbo-Havo-Atheneum-Gymnasium","Noetselerbergweg","20","7441BK","NIJVERDAL","0163","HELLENDOORN","Protestants-Christelijk","0548533600","www.reggesteyn.nl","VBO/MAVO/HAVO/VWO/PRO","Postbus","120","7440AC","NIJVERDAL","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
"Overijssel","40722","02UX","Vechtdal College Scholengemeenschap voor Atheneum Havo Mavo Vbo Lwoo","Burg Schuitestraat","3","7772BS","HARDENBERG","0160","HARDENBERG","Samenwerking PC, RK","0523281428","www.vechtdalcollege.nl","VBO/MAVO/HAVO/VWO","Burg Schuitestraat","3","7772BS","HARDENBERG","19","Hardenberg/Gramsbergen","06","IJssel en Vecht","10","IJssel-Vecht","10","Noord-Overijssel","04","Assen-Hoogeveen-Emmen","10","IJssel-Vecht"
"Overijssel","40810","01AA","Landstede","Rechterland","1","8024AH","ZWOLLE","0193","ZWOLLE","Samenwerking PC, RK","0888508040","www.landstedegroep.nl","VBO/MAVO/HAVO/VWO/PRO/MBO","Postbus","1","8000AA","ZWOLLE","18","Zwolle","06","IJssel en Vecht","10","IJssel-Vecht","10","Noord-Overijssel","05","Zwolle-Meppel en omstreken","10","IJssel-Vecht"
"Overijssel","40956","04HR","Openbare Scholengemeenschap Erasmus Lyceum Havo Mavo Vbo Lwoo","Sluiskade Noordzijde","68","7602HT","ALMELO","0141","ALMELO","Openbaar","0546480800","www.het-erasmus.nl","VBO/MAVO/HAVO/VWO","Postbus","341","7600AH","ALMELO","21","Almelo","07","Twente","12","Twente","12","Twente","06","Twente","12","Twente"
